"YEAR","GEOID","white","black","other","hisp","native","asian","two_plus","NAME"
2024,25025010405,3792,697,163,584,5,1333,330,"Census Tract 104.05"
2024,25025010408,852,41,8,205,0,330,68,"Census Tract 104.08"
2024,25025010500,2284,325,31,327,5,1072,174,"Census Tract 105"
2024,25025010600,2647,153,13,258,0,534,146,"Census Tract 106"
2024,25025010701,2013,54,13,165,0,245,113,"Census Tract 107.01"
2024,25025010702,1922,54,15,158,4,155,89,"Census Tract 107.02"
2024,25025010801,2329,100,11,224,1,245,79,"Census Tract 108.01"
2024,25025010802,2511,43,21,139,4,286,118,"Census Tract 108.02"
2024,25025020101,3665,44,24,161,0,213,133,"Census Tract 201.01"
2024,25025020200,2844,170,13,267,1,328,147,"Census Tract 202"
2024,25025020301,1351,59,12,141,0,587,79,"Census Tract 203.01"
2024,25025020302,982,44,7,95,0,90,43,"Census Tract 203.02"
2024,25025020304,1335,125,22,197,2,229,75,"Census Tract 203.04"
2024,25025020305,3230,245,88,416,11,866,218,"Census Tract 203.05"
2024,25025030100,1843,25,5,95,0,84,53,"Census Tract 301"
2024,25025030200,1530,13,2,102,0,76,57,"Census Tract 302"
2024,25025030301,1298,4,11,55,0,154,23,"Census Tract 303.01"
2024,25025030302,1644,127,19,212,3,275,110,"Census Tract 303.02"
2024,25025030400,3551,72,27,227,7,169,141,"Census Tract 304"
2024,25025030500,2296,31,11,79,1,106,71,"Census Tract 305"
2024,25025040100,2071,17,14,99,3,98,77,"Census Tract 401"
2024,25025040200,831,190,13,364,4,96,66,"Census Tract 402"
2024,25025040300,3416,216,21,444,0,132,162,"Census Tract 403"
2024,25025040401,2234,69,22,197,0,356,64,"Census Tract 404.01"
2024,25025040600,3194,95,6,215,2,280,142,"Census Tract 406"
2024,25025040801,2104,385,19,706,7,703,134,"Census Tract 408.01"
2024,25025050101,1335,184,46,3207,2,283,142,"Census Tract 501.01"
2024,25025050200,1537,126,82,3273,15,185,179,"Census Tract 502"
2024,25025050300,1675,389,41,1646,7,464,167,"Census Tract 503"
2024,25025050400,1176,45,64,1033,2,126,96,"Census Tract 504"
2024,25025050500,960,46,26,972,0,106,131,"Census Tract 505"
2024,25025050600,724,47,27,1193,3,85,50,"Census Tract 506"
2024,25025050700,1319,129,145,2784,11,126,163,"Census Tract 507"
2024,25025050901,1121,78,92,2807,2,97,145,"Census Tract 509.01"
2024,25025051000,2157,139,77,2090,2,170,162,"Census Tract 510"
2024,25025051101,2933,288,70,2961,3,332,251,"Census Tract 511.01"
2024,25025051200,2100,87,50,1035,1,155,159,"Census Tract 512"
2024,25025060101,3599,15,6,138,2,60,67,"Census Tract 601.01"
2024,25025060200,2226,8,7,82,1,30,55,"Census Tract 602"
2024,25025060301,3590,32,20,94,0,50,62,"Census Tract 603.01"
2024,25025060400,5206,29,14,202,7,120,135,"Census Tract 604"
2024,25025060501,4378,34,19,192,2,216,122,"Census Tract 605.01"
2024,25025060601,1941,54,10,105,1,177,64,"Census Tract 606.01"
2024,25025060602,322,13,0,13,2,43,19,"Census Tract 606.02"
2024,25025060603,1715,78,8,128,0,211,131,"Census Tract 606.03"
2024,25025060604,2978,143,74,259,0,354,181,"Census Tract 606.04"
2024,25025060700,244,351,30,902,3,158,107,"Census Tract 607"
2024,25025060800,4398,48,13,242,12,260,111,"Census Tract 608"
2024,25025061000,1385,407,22,785,0,200,101,"Census Tract 610"
2024,25025061101,549,514,37,1144,12,402,106,"Census Tract 611.01"
2024,25025061201,1717,72,8,144,0,191,76,"Census Tract 612.01"
2024,25025061202,0,0,0,0,0,0,0,"Census Tract 612.02"
2024,25025061203,2009,73,7,182,0,380,86,"Census Tract 612.03"
2024,25025061204,1025,16,6,61,0,86,37,"Census Tract 612.04"
2024,25025070102,2357,253,21,378,7,838,141,"Census Tract 701.02"
2024,25025070103,234,67,0,68,0,361,10,"Census Tract 701.03"
2024,25025070104,2269,61,19,186,3,827,167,"Census Tract 701.04"
2024,25025070201,2396,197,14,284,0,1425,49,"Census Tract 702.01"
2024,25025070202,1672,192,17,388,2,3168,157,"Census Tract 702.02"
2024,25025070301,1796,55,14,177,0,218,101,"Census Tract 703.01"
2024,25025070302,1615,58,15,116,0,490,68,"Census Tract 703.02"
2024,25025070402,2332,579,35,427,6,1959,168,"Census Tract 704.02"
2024,25025070501,1684,61,7,208,5,291,62,"Census Tract 705.01"
2024,25025070502,1649,278,15,928,2,704,83,"Census Tract 705.02"
2024,25025070600,1906,105,10,136,1,131,118,"Census Tract 706"
2024,25025070700,1440,525,32,248,10,280,124,"Census Tract 707"
2024,25025070801,590,176,7,97,0,149,66,"Census Tract 708.01"
2024,25025070802,1775,387,19,277,7,231,116,"Census Tract 708.02"
2024,25025070901,293,306,12,397,0,118,45,"Census Tract 709.01"
2024,25025070902,1233,357,7,410,2,242,118,"Census Tract 709.02"
2024,25025071101,2178,629,34,565,17,724,162,"Census Tract 711.01"
2024,25025071201,1706,682,33,928,5,564,152,"Census Tract 712.01"
2024,25025080100,584,1028,117,800,2,48,361,"Census Tract 801"
2024,25025080300,147,1033,33,787,1,80,121,"Census Tract 803"
2024,25025080401,440,1403,58,1514,11,383,154,"Census Tract 804.01"
2024,25025080500,316,1243,24,1368,0,264,92,"Census Tract 805"
2024,25025080601,2119,853,28,806,5,1528,322,"Census Tract 806.01"
2024,25025080801,1494,960,59,1484,10,624,103,"Census Tract 808.01"
2024,25025080900,2586,364,40,407,3,1630,191,"Census Tract 809"
2024,25025081001,2032,658,82,1090,8,1811,212,"Census Tract 810.01"
2024,25025081101,921,169,4,177,0,343,72,"Census Tract 811.01"
2024,25025081102,1268,532,16,498,5,738,121,"Census Tract 811.02"
2024,25025081200,594,945,43,1738,2,159,143,"Census Tract 812"
2024,25025081301,390,866,8,1267,10,83,114,"Census Tract 813.01"
2024,25025081302,266,1240,28,1454,9,68,126,"Census Tract 813.02"
2024,25025081400,1266,1373,33,706,8,351,233,"Census Tract 814"
2024,25025081500,405,1106,19,620,4,119,165,"Census Tract 815"
2024,25025081700,268,2424,65,1121,22,165,209,"Census Tract 817"
2024,25025081800,266,1969,56,1099,6,49,197,"Census Tract 818"
2024,25025081900,125,1984,57,1266,6,33,178,"Census Tract 819"
2024,25025082000,128,1901,73,816,8,32,237,"Census Tract 820"
2024,25025082100,161,2621,54,2020,9,50,203,"Census Tract 821"
2024,25025090100,124,2805,95,1552,38,59,258,"Census Tract 901"
2024,25025090200,105,898,47,1047,0,52,163,"Census Tract 902"
2024,25025090300,76,1704,70,1375,10,45,275,"Census Tract 903"
2024,25025090400,177,1725,164,1398,5,145,515,"Census Tract 904"
2024,25025090600,179,759,322,631,3,51,554,"Census Tract 906"
2024,25025090700,3234,310,72,515,16,943,208,"Census Tract 907"
2024,25025090901,1163,615,27,883,8,1276,145,"Census Tract 909.01"
2024,25025091001,2536,373,49,538,5,1227,277,"Census Tract 910.01"
2024,25025091100,2593,435,92,434,8,1202,240,"Census Tract 911"
2024,25025091200,1132,544,157,752,0,176,385,"Census Tract 912"
2024,25025091300,329,744,449,592,2,120,520,"Census Tract 913"
2024,25025091400,206,1209,198,906,16,35,325,"Census Tract 914"
2024,25025091500,626,1291,443,1067,1,272,881,"Census Tract 915"
2024,25025091600,448,653,122,608,14,909,332,"Census Tract 916"
2024,25025091700,203,1259,188,749,12,154,509,"Census Tract 917"
2024,25025091800,191,1515,234,863,8,117,633,"Census Tract 918"
2024,25025091900,138,2351,127,1029,14,59,364,"Census Tract 919"
2024,25025092000,387,2150,141,1173,10,632,498,"Census Tract 920"
2024,25025092101,1866,1229,107,879,10,2333,326,"Census Tract 921.01"
2024,25025092200,736,1233,76,526,18,648,270,"Census Tract 922"
2024,25025092300,112,1970,57,692,17,127,191,"Census Tract 923"
2024,25025092400,174,2848,79,2130,23,70,415,"Census Tract 924"
2024,25025100100,147,3060,111,1744,18,61,303,"Census Tract 1001"
2024,25025100200,46,1885,57,585,9,32,177,"Census Tract 1002"
2024,25025100300,123,2441,55,615,10,95,276,"Census Tract 1003"
2024,25025100400,759,2730,101,719,13,343,331,"Census Tract 1004"
2024,25025100500,907,2968,117,1359,28,656,323,"Census Tract 1005"
2024,25025100601,2042,1071,112,564,8,1045,337,"Census Tract 1006.01"
2024,25025100603,1465,245,27,152,4,308,94,"Census Tract 1006.03"
2024,25025100700,3671,142,23,119,0,198,114,"Census Tract 1007"
2024,25025100800,3055,1041,69,482,3,792,266,"Census Tract 1008"
2024,25025100900,1015,2134,53,424,7,363,215,"Census Tract 1009"
2024,25025101001,110,4433,51,782,9,18,289,"Census Tract 1010.01"
2024,25025101002,205,3938,61,1192,19,59,325,"Census Tract 1010.02"
2024,25025101101,112,2496,37,754,7,30,161,"Census Tract 1011.01"
2024,25025101102,59,3538,22,851,14,22,229,"Census Tract 1011.02"
2024,25025110104,421,515,23,1002,1,57,83,"Census Tract 1101.04"
2024,25025110105,1543,194,25,350,1,383,148,"Census Tract 1101.05"
2024,25025110106,738,164,13,362,0,73,57,"Census Tract 1101.06"
2024,25025110201,342,719,33,796,0,69,84,"Census Tract 1102.01"
2024,25025110301,1023,596,24,651,1,72,102,"Census Tract 1103.01"
2024,25025110401,1269,895,15,1122,3,125,146,"Census Tract 1104.01"
2024,25025110403,2117,904,44,1002,3,122,188,"Census Tract 1104.03"
2024,25025110501,2215,261,22,497,5,111,144,"Census Tract 1105.01"
2024,25025110502,2172,546,33,907,9,129,170,"Census Tract 1105.02"
2024,25025110601,2164,50,8,139,0,180,76,"Census Tract 1106.01"
2024,25025110607,4075,270,41,447,2,223,200,"Census Tract 1106.07"
2024,25025120103,1328,58,8,88,0,94,103,"Census Tract 1201.03"
2024,25025120104,1589,153,16,324,1,159,153,"Census Tract 1201.04"
2024,25025120105,2012,132,13,185,6,161,142,"Census Tract 1201.05"
2024,25025120201,2684,558,44,940,9,483,257,"Census Tract 1202.01"
2024,25025120301,2438,685,53,1696,3,317,288,"Census Tract 1203.01"
2024,25025120400,4465,364,48,607,10,379,280,"Census Tract 1204"
2024,25025120500,964,276,16,956,1,217,93,"Census Tract 1205"
2024,25025120600,1865,120,14,287,4,155,139,"Census Tract 1206"
2024,25025120700,1316,176,11,282,1,308,98,"Census Tract 1207"
2024,25025130101,4507,204,55,422,1,562,204,"Census Tract 1301.01"
2024,25025130200,3735,155,33,295,1,286,141,"Census Tract 1302"
2024,25025130300,3479,156,20,310,3,292,123,"Census Tract 1303"
2024,25025130402,3486,292,21,516,5,423,165,"Census Tract 1304.02"
2024,25025130404,1836,372,20,425,2,295,84,"Census Tract 1304.04"
2024,25025130406,1646,1972,49,1337,14,343,200,"Census Tract 1304.06"
2024,25025140102,1548,1908,54,945,5,135,200,"Census Tract 1401.02"
2024,25025140105,1130,1047,23,1106,4,75,117,"Census Tract 1401.05"
2024,25025140106,339,1022,18,668,3,69,90,"Census Tract 1401.06"
2024,25025140107,749,1010,17,711,10,57,160,"Census Tract 1401.07"
2024,25025140201,750,736,83,462,1,65,120,"Census Tract 1402.01"
2024,25025140202,1989,1834,56,1341,9,175,200,"Census Tract 1402.02"
2024,25025140300,933,3615,58,1772,13,80,231,"Census Tract 1403"
2024,25025140400,499,5093,59,1575,14,127,332,"Census Tract 1404"
2024,25025980101,0,0,0,0,0,0,0,"Census Tract 9801.01"
2024,25025980300,42,55,0,10,2,2,2,"Census Tract 9803"
2024,25025980700,2,0,0,2,0,0,3,"Census Tract 9807"
2024,25025980900,72,23,0,13,0,10,5,"Census Tract 9809"
2024,25025981000,2,1,0,6,1,0,1,"Census Tract 9810"
2024,25025981100,27,19,1,44,0,2,4,"Census Tract 9811"
2024,25025981201,0,0,0,0,0,0,0,"Census Tract 9812.01"
2024,25025981202,0,0,0,3,0,0,3,"Census Tract 9812.02"
2024,25025981300,55,4,0,9,0,3,8,"Census Tract 9813"
2024,25025981501,5,0,0,6,0,1,1,"Census Tract 9815.01"
2024,25025981600,1,0,0,1,0,0,0,"Census Tract 9816"
2024,25025981700,3,0,0,1,0,1,0,"Census Tract 9817"
2024,25025981800,8,1,0,3,0,2,5,"Census Tract 9818"
2024,25025981900,0,0,0,0,0,0,0,"Census Tract 9819"
2024,25025990101,0,0,0,0,0,0,0,"Census Tract 9901.01"
