YEAR,GEOID,white,black,other,hisp,native,asian,two_plus,NAME
1990,25025030100,1891,1,0,43,2,19,0,Census Tract 301
1990,25025030200,1516,3,0,61,0,15,0,Census Tract 302
1990,25025030301,1130,44,0,39,3,32,0,Census Tract 303.01
1990,25025030302,1146,43,0,39,3,32,0,Census Tract 303.02
1990,25025030400,3404,46,2,91,8,55,0,Census Tract 304
1990,25025030500,1991,6,0,54,0,31,0,Census Tract 305
1990,25025040100,1843,7,0,36,6,15,0,Census Tract 401
1990,25025040200,1275,32,0,28,14,81,0,Census Tract 402
1990,25025040300,3742,10,6,82,3,94,0,Census Tract 403
1990,25025040401,2150,3,0,50,2,28,0,Census Tract 404.01
1990,25025040600,2108,1,2,35,1,21,0,Census Tract 406
1990,25025040801,2667,32,2,75,23,74,0,Census Tract 408.01
1990,25025050101,2956,100,8,703,16,286,0,Census Tract 501.01
1990,25025050200,2738,92,17,988,21,138,0,Census Tract 502
1990,25025050300,965,155,16,406,9,205,0,Census Tract 503
1990,25025050400,1432,43,4,537,1,86,0,Census Tract 504
1990,25025050500,1012,36,6,535,4,19,0,Census Tract 505
1990,25025050600,965,25,23,555,1,32,0,Census Tract 506
1990,25025050700,2304,19,10,728,12,75,0,Census Tract 507
1990,25025050901,2342,57,6,570,5,172,0,Census Tract 509.01
1990,25025051000,3660,45,2,170,0,63,0,Census Tract 510
1990,25025051101,4678,99,9,274,14,141,0,Census Tract 511.01
1990,25025051200,1925,31,12,339,1,44,0,Census Tract 512
1990,25025060101,3192,2,0,16,2,21,0,Census Tract 601.01
1990,25025060200,2120,2,0,5,2,3,0,Census Tract 602
1990,25025060301,3164,0,0,14,8,20,0,Census Tract 603.01
1990,25025060400,4870,0,1,39,13,42,0,Census Tract 604
1990,25025060501,3355,65,2,82,8,47,0,Census Tract 605.01
1990,25025060601,735,10,0,15,2,39,0,Census Tract 606.01
1990,25025060602,50,1,0,1,0,2,0,Census Tract 606.02
1990,25025060603,32,0,0,1,0,2,0,Census Tract 606.03
1990,25025060604,105,1,0,2,0,6,0,Census Tract 606.04
1990,25025060700,1307,7,1,31,9,91,0,Census Tract 607
1990,25025060800,3005,2,1,35,7,57,0,Census Tract 608
1990,25025061000,2580,39,5,51,8,65,0,Census Tract 610
1990,25025061101,1795,119,1,92,28,58,0,Census Tract 611.01
1990,25025061201,1286,15,6,31,3,61,0,Census Tract 612.01
1990,25025061202,,,,,,,,Census Tract 612.02
1990,25025061203,397,0,0,12,0,7,0,Census Tract 612.03
1990,25025061204,76,0,0,2,0,1,0,Census Tract 612.04
1990,25025070102,390,32,0,29,0,373,0,Census Tract 701.02
1990,25025070103,27,2,0,2,0,26,0,Census Tract 701.03
1990,25025070104,148,12,0,11,0,142,0,Census Tract 701.04
1990,25025070201,87,41,1,19,1,1001,0,Census Tract 702.01
1990,25025070202,537,101,2,60,2,2046,0,Census Tract 702.02
1990,25025070301,1549,128,1,84,4,298,0,Census Tract 703.01
1990,25025070302,956,79,1,52,2,184,0,Census Tract 703.02
1990,25025070402,124,272,3,100,3,1293,0,Census Tract 704.02
1990,25025070501,847,241,2,526,9,445,0,Census Tract 705.01
1990,25025070502,1530,436,4,950,16,805,0,Census Tract 705.02
1990,25025070600,1800,215,9,244,6,126,0,Census Tract 706
1990,25025070700,1012,840,14,179,5,96,0,Census Tract 707
1990,25025070801,506,290,2,43,2,21,0,Census Tract 708.01
1990,25025070802,1412,809,5,119,6,59,0,Census Tract 708.02
1990,25025070901,378,502,5,142,8,22,0,Census Tract 709.01
1990,25025070902,637,848,9,240,13,37,0,Census Tract 709.02
1990,25025071101,979,991,25,367,16,171,0,Census Tract 711.01
1990,25025071201,441,468,9,564,17,184,0,Census Tract 712.01
1990,25025080100,253,662,329,621,15,19,0,Census Tract 801
1990,25025080300,36,1641,28,682,2,14,0,Census Tract 803
1990,25025080401,63,2134,20,658,6,15,0,Census Tract 804.01
1990,25025080500,61,2333,9,741,11,12,0,Census Tract 805
1990,25025080601,91,1217,1,372,10,10,0,Census Tract 806.01
1990,25025080801,1011,1022,12,1827,5,84,0,Census Tract 808.01
1990,25025080900,1929,678,15,467,8,254,0,Census Tract 809
1990,25025081001,2010,1347,35,778,32,689,0,Census Tract 810.01
1990,25025081101,568,325,11,175,5,151,0,Census Tract 811.01
1990,25025081102,1127,700,22,393,9,298,0,Census Tract 811.02
1990,25025081200,286,1654,10,1298,2,41,0,Census Tract 812
1990,25025081301,93,1165,7,572,4,6,0,Census Tract 813.01
1990,25025081302,130,1627,9,799,6,9,0,Census Tract 813.02
1990,25025081400,327,1771,18,434,4,7,0,Census Tract 814
1990,25025081500,206,1883,18,280,5,7,0,Census Tract 815
1990,25025081700,48,3386,21,218,32,8,0,Census Tract 817
1990,25025081800,39,2527,7,314,7,20,0,Census Tract 818
1990,25025081900,41,2823,40,377,6,5,0,Census Tract 819
1990,25025082000,175,2773,4,204,16,16,0,Census Tract 820
1990,25025082100,46,3902,6,643,23,8,0,Census Tract 821
1990,25025090100,58,3918,17,324,15,8,0,Census Tract 901
1990,25025090200,33,1549,34,377,3,13,0,Census Tract 902
1990,25025090300,23,2389,15,517,10,8,0,Census Tract 903
1990,25025090400,176,1777,147,693,19,23,0,Census Tract 904
1990,25025090600,190,630,640,523,9,7,0,Census Tract 906
1990,25025090700,3342,104,8,279,23,436,0,Census Tract 907
1990,25025090901,666,1049,6,313,18,60,0,Census Tract 909.01
1990,25025091001,2167,201,54,130,24,235,0,Census Tract 910.01
1990,25025091100,3793,145,15,268,6,495,0,Census Tract 911
1990,25025091200,1765,674,174,535,9,137,0,Census Tract 912
1990,25025091300,282,525,738,1002,3,37,0,Census Tract 913
1990,25025091400,304,1081,111,646,25,20,0,Census Tract 914
1990,25025091500,971,1727,672,950,20,180,0,Census Tract 915
1990,25025091600,1386,607,101,431,7,220,0,Census Tract 916
1990,25025091700,579,1645,249,662,32,148,0,Census Tract 917
1990,25025091800,415,2090,266,785,24,68,0,Census Tract 918
1990,25025091900,132,3239,57,554,13,21,0,Census Tract 919
1990,25025092000,615,2860,96,1205,25,163,0,Census Tract 920
1990,25025092101,4513,428,36,363,12,486,0,Census Tract 921.01
1990,25025092200,1539,1275,6,301,10,151,0,Census Tract 922
1990,25025092300,103,2809,30,367,23,12,0,Census Tract 923
1990,25025092400,119,4748,11,704,20,17,0,Census Tract 924
1990,25025100100,118,3880,35,643,15,9,0,Census Tract 1001
1990,25025100200,35,2413,3,236,7,25,0,Census Tract 1002
1990,25025100300,119,3261,21,209,14,7,0,Census Tract 1003
1990,25025100400,1491,3207,43,411,20,87,0,Census Tract 1004
1990,25025100500,1775,3377,58,720,19,222,0,Census Tract 1005
1990,25025100601,4658,221,3,188,8,127,0,Census Tract 1006.01
1990,25025100603,1872,51,0,38,2,44,0,Census Tract 1006.03
1990,25025100700,4490,63,0,47,6,45,0,Census Tract 1007
1990,25025100800,4723,243,6,107,11,185,0,Census Tract 1008
1990,25025100900,2164,1574,10,171,5,102,0,Census Tract 1009
1990,25025101001,339,5438,22,209,18,25,0,Census Tract 1010.01
1990,25025101002,682,4498,25,240,23,15,0,Census Tract 1010.02
1990,25025101101,127,3179,8,235,2,11,0,Census Tract 1011.01
1990,25025101102,32,4482,19,231,24,64,0,Census Tract 1011.02
1990,25025110104,1161,322,6,396,3,188,0,Census Tract 1101.04
1990,25025110105,1278,381,7,467,3,222,0,Census Tract 1101.05
1990,25025110106,744,222,4,272,2,129,0,Census Tract 1101.06
1990,25025110201,1190,282,5,253,5,74,0,Census Tract 1102.01
1990,25025110301,1745,154,0,253,1,48,0,Census Tract 1103.01
1990,25025110401,2375,284,2,835,3,61,0,Census Tract 1104.01
1990,25025110403,3746,128,3,214,4,53,0,Census Tract 1104.03
1990,25025110501,3231,16,1,112,0,49,0,Census Tract 1105.01
1990,25025110502,3209,99,9,403,8,55,0,Census Tract 1105.02
1990,25025110601,2330,33,1,41,5,57,0,Census Tract 1106.01
1990,25025110607,5274,76,6,171,3,65,0,Census Tract 1106.07
1990,25025120103,1327,98,3,113,5,75,0,Census Tract 1201.03
1990,25025120104,1985,146,4,169,8,112,0,Census Tract 1201.04
1990,25025120105,2140,157,5,183,9,121,0,Census Tract 1201.05
1990,25025120201,1790,644,11,1281,10,147,0,Census Tract 1202.01
1990,25025120301,1578,1116,33,2439,7,52,0,Census Tract 1203.01
1990,25025120400,4403,391,11,748,11,129,0,Census Tract 1204
1990,25025120500,450,137,19,1915,3,19,0,Census Tract 1205
1990,25025120600,1645,138,24,583,15,56,0,Census Tract 1206
1990,25025120700,1180,231,3,642,4,96,0,Census Tract 1207
1990,25025130101,5586,103,2,129,3,154,0,Census Tract 1301.01
1990,25025130200,4773,30,0,73,2,60,0,Census Tract 1302
1990,25025130300,4439,22,1,103,1,81,0,Census Tract 1303
1990,25025130402,4678,31,4,96,4,90,0,Census Tract 1304.02
1990,25025130404,2295,94,1,68,3,45,0,Census Tract 1304.04
1990,25025130406,3911,159,1,115,5,77,0,Census Tract 1304.06
1990,25025140102,3483,299,7,154,17,70,0,Census Tract 1401.02
1990,25025140105,2715,336,4,251,8,59,0,Census Tract 1401.05
1990,25025140106,1755,217,3,162,5,38,0,Census Tract 1401.06
1990,25025140107,1999,247,3,185,6,43,0,Census Tract 1401.07
1990,25025140201,1917,72,3,43,1,12,0,Census Tract 1402.01
1990,25025140202,5052,191,7,115,2,32,0,Census Tract 1402.02
1990,25025140300,3707,1263,10,368,10,49,0,Census Tract 1403
1990,25025140400,2513,4667,28,406,31,78,0,Census Tract 1404
1990,25025980101,,,,,,,,Census Tract 9801.01
1990,25025980300,,,,,,,,Census Tract 9803
1990,25025980700,,,,,,,,Census Tract 9807
1990,25025980900,,,,,,,,Census Tract 9809
1990,25025981000,,,,,,,,Census Tract 9810
1990,25025981100,,,,,,,,Census Tract 9811
1990,25025981201,,,,,,,,Census Tract 9812.01
1990,25025981202,,,,,,,,Census Tract 9812.02
1990,25025981300,,,,,,,,Census Tract 9813
1990,25025981501,,,,,,,,Census Tract 9815.01
1990,25025981502,,,,,,,,Census Tract 9815.02
1990,25025981600,,,,,,,,Census Tract 9816
1990,25025981700,,,,,,,,Census Tract 9817
1990,25025981800,,,,,,,,Census Tract 9818
1990,25025981900,,,,,,,,Census Tract 9819
2000,25025000101,1264,65,45,157,4,181,68,Census Tract 1.01
2000,25025000102,1546,80,56,192,4,222,84,Census Tract 1.02
2000,25025000201,3017,109,23,289,6,328,115,Census Tract 2.01
2000,25025000202,2523,251,24,442,8,593,84,Census Tract 2.02
2000,25025000301,2363,86,18,162,2,209,83,Census Tract 3.01
2000,25025000302,2435,57,8,96,4,371,35,Census Tract 3.02
2000,25025000401,4434,143,41,266,5,832,75,Census Tract 4.01
2000,25025000402,2735,100,31,171,10,440,77,Census Tract 4.02
2000,25025000502,2375,54,30,225,4,415,75,Census Tract 5.02
2000,25025000503,2046,77,11,147,2,244,53,Census Tract 5.03
2000,25025000505,1609,61,8,116,1,192,42,Census Tract 5.05
2000,25025000506,2187,82,11,158,2,261,57,Census Tract 5.06
2000,25025000601,2413,100,40,276,8,488,88,Census Tract 6.01
2000,25025000603,1166,302,34,353,6,268,75,Census Tract 6.03
2000,25025000604,1404,364,41,426,7,323,91,Census Tract 6.04
2000,25025000701,3065,206,111,315,3,848,139,Census Tract 7.01
2000,25025000703,1532,136,30,284,5,461,68,Census Tract 7.03
2000,25025000704,3067,272,59,568,11,923,135,Census Tract 7.04
2000,25025000804,1904,163,81,617,4,646,141,Census Tract 8.04
2000,25025000805,2372,203,101,768,4,805,175,Census Tract 8.05
2000,25025000806,1193,100,13,154,3,282,32,Census Tract 8.06
2000,25025000807,1185,99,12,153,3,280,31,Census Tract 8.07
2000,25025010103,2799,105,8,264,2,648,112,Census Tract 101.03
2000,25025010104,3644,144,7,323,5,728,153,Census Tract 101.04
2000,25025010204,1808,78,14,178,1,511,45,Census Tract 102.04
2000,25025010205,1690,112,26,233,5,349,73,Census Tract 102.05
2000,25025010206,1118,78,17,154,3,229,48,Census Tract 102.06
2000,25025010300,2446,506,19,530,6,315,86,Census Tract 103
2000,25025010403,2018,197,13,216,9,393,82,Census Tract 104.03
2000,25025010404,4424,433,29,472,20,861,179,Census Tract 104.04
2000,25025010405,2447,512,13,301,12,343,102,Census Tract 104.05
2000,25025010408,928,62,14,128,3,192,40,Census Tract 104.08
2000,25025010500,2186,321,5,196,3,271,79,Census Tract 105
2000,25025010600,1872,125,24,98,4,237,46,Census Tract 106
2000,25025010701,2021,28,7,80,2,119,32,Census Tract 107.01
2000,25025010702,2312,33,7,92,3,136,36,Census Tract 107.02
2000,25025010801,2761,54,9,133,6,170,45,Census Tract 108.01
2000,25025010802,2718,53,8,131,6,168,44,Census Tract 108.02
2000,25025020101,3901,26,5,94,2,104,25,Census Tract 201.01
2000,25025020200,3029,144,7,123,3,200,47,Census Tract 202
2000,25025020301,1373,169,4,111,5,196,38,Census Tract 203.01
2000,25025020302,904,115,3,75,4,133,26,Census Tract 203.02
2000,25025020304,99,13,0,8,0,15,3,Census Tract 203.04
2000,25025020305,1917,244,6,159,8,281,54,Census Tract 203.05
2000,25025030100,1896,12,1,17,4,13,20,Census Tract 301
2000,25025030200,1451,4,2,45,0,20,12,Census Tract 302
2000,25025030301,990,49,1,52,1,50,14,Census Tract 303.01
2000,25025030302,1176,58,1,61,1,59,17,Census Tract 303.02
2000,25025030400,3335,67,4,116,3,99,45,Census Tract 304
2000,25025030500,2151,8,0,56,2,84,20,Census Tract 305
2000,25025040100,1708,4,4,40,6,75,6,Census Tract 401
2000,25025040200,847,155,6,530,0,98,16,Census Tract 402
2000,25025040300,3144,120,2,436,3,104,36,Census Tract 403
2000,25025040401,2011,7,1,29,0,16,6,Census Tract 404.01
2000,25025040600,2006,19,0,44,2,47,13,Census Tract 406
2000,25025040801,2230,234,7,685,15,421,62,Census Tract 408.01
2000,25025050101,2023,134,28,1829,10,411,152,Census Tract 501.01
2000,25025050200,1701,128,94,2572,9,216,177,Census Tract 502
2000,25025050300,571,340,25,1060,8,251,52,Census Tract 503
2000,25025050400,1070,34,63,1249,11,45,53,Census Tract 504
2000,25025050500,796,35,35,883,2,69,77,Census Tract 505
2000,25025050600,636,15,78,1229,6,37,80,Census Tract 506
2000,25025050700,1699,48,46,2005,4,107,133,Census Tract 507
2000,25025050901,1832,79,25,1521,7,99,134,Census Tract 509.01
2000,25025051000,3140,74,5,554,4,72,65,Census Tract 510
2000,25025051101,3928,248,21,1305,9,178,108,Census Tract 511.01
2000,25025051200,1682,42,20,783,1,68,73,Census Tract 512
2000,25025060101,2942,2,4,32,4,14,11,Census Tract 601.01
2000,25025060200,2026,1,0,10,2,8,7,Census Tract 602
2000,25025060301,3010,6,2,19,1,22,17,Census Tract 603.01
2000,25025060400,4753,11,3,90,6,44,39,Census Tract 604
2000,25025060501,3169,8,6,29,5,76,33,Census Tract 605.01
2000,25025060601,921,16,0,27,4,56,22,Census Tract 606.01
2000,25025060602,58,1,0,2,0,4,1,Census Tract 606.02
2000,25025060604,255,5,0,7,1,16,6,Census Tract 606.04
2000,25025060700,556,137,2,504,10,145,30,Census Tract 607
2000,25025060800,3451,12,9,48,19,116,71,Census Tract 608
2000,25025061000,1658,306,5,745,12,275,63,Census Tract 610
2000,25025061101,776,211,8,676,13,306,56,Census Tract 611.01
2000,25025061201,1326,19,0,35,2,61,8,Census Tract 612.01
2000,25025061202,,,,,,,,Census Tract 612.02
2000,25025061203,346,5,0,9,0,16,2,Census Tract 612.03
2000,25025061204,69,1,0,2,0,3,0,Census Tract 612.04
2000,25025070102,867,88,7,97,1,555,30,Census Tract 701.02
2000,25025070104,429,39,3,43,1,226,13,Census Tract 701.04
2000,25025070201,444,42,5,39,3,1455,20,Census Tract 702.01
2000,25025070202,944,93,9,94,4,1870,38,Census Tract 702.02
2000,25025070301,1556,103,4,87,2,300,26,Census Tract 703.01
2000,25025070302,1104,73,2,61,2,213,19,Census Tract 703.02
2000,25025070402,102,337,6,213,6,1141,27,Census Tract 704.02
2000,25025070501,934,173,9,510,5,303,28,Census Tract 705.01
2000,25025070502,1654,307,16,903,8,536,49,Census Tract 705.02
2000,25025070600,1725,138,2,146,8,135,34,Census Tract 706
2000,25025070700,1058,760,15,163,7,138,73,Census Tract 707
2000,25025070801,588,259,6,79,1,43,34,Census Tract 708.01
2000,25025070802,1506,664,14,204,4,110,88,Census Tract 708.02
2000,25025070901,394,295,2,170,3,30,25,Census Tract 709.01
2000,25025070902,829,620,5,359,6,63,52,Census Tract 709.02
2000,25025071101,1418,781,27,435,15,348,96,Census Tract 711.01
2000,25025071201,478,264,2,348,10,206,36,Census Tract 712.01
2000,25025080100,508,1528,316,804,14,34,177,Census Tract 801
2000,25025080300,43,1054,38,491,12,9,35,Census Tract 803
2000,25025080401,94,1276,13,699,5,39,40,Census Tract 804.01
2000,25025080500,73,1451,13,807,8,23,59,Census Tract 805
2000,25025080601,374,1019,24,662,17,86,118,Census Tract 806.01
2000,25025080801,1176,444,16,599,3,294,71,Census Tract 808.01
2000,25025080900,2037,458,45,391,10,502,121,Census Tract 809
2000,25025081001,1992,927,33,893,32,887,179,Census Tract 810.01
2000,25025081101,468,318,5,181,3,147,29,Census Tract 811.01
2000,25025081102,1059,720,12,410,7,331,64,Census Tract 811.02
2000,25025081200,263,1016,13,1498,5,61,86,Census Tract 812
2000,25025081301,82,924,14,759,11,7,60,Census Tract 813.01
2000,25025081302,101,1138,17,934,14,8,73,Census Tract 813.02
2000,25025081400,406,1508,19,439,5,26,128,Census Tract 814
2000,25025081500,123,1166,10,248,5,5,84,Census Tract 815
2000,25025081700,76,3048,22,433,29,15,99,Census Tract 817
2000,25025081800,45,2052,35,555,6,27,143,Census Tract 818
2000,25025081900,30,2373,45,591,15,3,149,Census Tract 819
2000,25025082000,45,2218,29,371,5,8,130,Census Tract 820
2000,25025082100,54,3012,21,944,12,42,166,Census Tract 821
2000,25025090100,38,3642,25,698,27,16,142,Census Tract 901
2000,25025090200,6,1237,35,625,12,4,77,Census Tract 902
2000,25025090300,33,2094,47,776,10,12,158,Census Tract 903
2000,25025090400,99,1834,250,820,27,25,200,Census Tract 904
2000,25025090600,84,779,651,421,1,12,175,Census Tract 906
2000,25025090700,2758,293,68,395,4,801,199,Census Tract 907
2000,25025090901,1003,938,12,550,17,567,103,Census Tract 909.01
2000,25025091001,1785,224,58,176,11,461,57,Census Tract 910.01
2000,25025091100,2583,479,58,358,27,1416,165,Census Tract 911
2000,25025091200,976,963,391,571,8,253,296,Census Tract 912
2000,25025091300,163,653,530,702,2,46,313,Census Tract 913
2000,25025091400,204,1289,88,604,17,33,205,Census Tract 914
2000,25025091500,532,2035,698,877,25,190,438,Census Tract 915
2000,25025091600,581,1269,287,458,6,614,233,Census Tract 916
2000,25025091700,242,1660,494,458,17,177,299,Census Tract 917
2000,25025091800,162,1965,479,658,10,60,213,Census Tract 918
2000,25025091900,88,2753,46,594,27,22,154,Census Tract 919
2000,25025092000,354,2985,197,1065,29,418,299,Census Tract 920
2000,25025092101,2622,1193,164,764,14,1846,256,Census Tract 921.01
2000,25025092200,882,1781,62,333,15,396,202,Census Tract 922
2000,25025092300,25,2473,62,359,18,29,113,Census Tract 923
2000,25025092400,109,4375,29,1680,24,27,226,Census Tract 924
2000,25025100100,62,3781,60,1298,21,61,147,Census Tract 1001
2000,25025100200,46,2231,28,260,13,6,79,Census Tract 1002
2000,25025100300,100,3061,19,274,8,12,187,Census Tract 1003
2000,25025100400,739,3538,86,354,18,227,266,Census Tract 1004
2000,25025100500,923,3842,98,684,20,595,394,Census Tract 1005
2000,25025100601,2841,1296,96,331,13,816,273,Census Tract 1006.01
2000,25025100603,1567,148,0,61,3,112,50,Census Tract 1006.03
2000,25025100700,4065,119,6,59,8,94,33,Census Tract 1007
2000,25025100800,3435,1012,37,255,28,585,160,Census Tract 1008
2000,25025100900,1098,2495,30,251,19,213,144,Census Tract 1009
2000,25025101001,225,5241,39,344,12,25,286,Census Tract 1010.01
2000,25025101002,208,4207,20,565,14,72,319,Census Tract 1010.02
2000,25025101101,76,2887,15,227,7,20,114,Census Tract 1011.01
2000,25025101102,57,4172,10,360,19,37,287,Census Tract 1011.02
2000,25025110104,933,428,10,634,6,231,98,Census Tract 1101.04
2000,25025110105,950,476,11,703,7,256,107,Census Tract 1101.05
2000,25025110106,517,259,6,382,4,139,58,Census Tract 1101.06
2000,25025110201,698,649,13,477,2,36,129,Census Tract 1102.01
2000,25025110301,1234,472,12,617,5,44,87,Census Tract 1103.01
2000,25025110401,1465,775,13,1260,5,91,147,Census Tract 1104.01
2000,25025110403,2582,785,20,763,11,140,108,Census Tract 1104.03
2000,25025110501,2667,163,15,263,5,80,92,Census Tract 1105.01
2000,25025110502,2538,495,13,767,7,68,107,Census Tract 1105.02
2000,25025110601,2391,42,0,54,12,105,41,Census Tract 1106.01
2000,25025110607,4775,174,27,339,5,111,135,Census Tract 1106.07
2000,25025120103,1243,61,2,66,1,52,18,Census Tract 1201.03
2000,25025120104,1524,271,7,382,9,118,66,Census Tract 1201.04
2000,25025120105,1856,94,3,104,1,79,27,Census Tract 1201.05
2000,25025120201,1609,709,16,922,14,100,125,Census Tract 1202.01
2000,25025120301,1271,990,15,2407,11,93,99,Census Tract 1203.01
2000,25025120400,4191,499,24,559,13,165,134,Census Tract 1204
2000,25025120500,526,244,12,1591,7,59,41,Census Tract 1205
2000,25025120600,1578,154,6,490,0,71,69,Census Tract 1206
2000,25025120700,1164,176,21,553,1,141,63,Census Tract 1207
2000,25025130101,4503,75,11,165,0,229,58,Census Tract 1301.01
2000,25025130200,4368,42,7,113,9,108,42,Census Tract 1302
2000,25025130300,3950,63,9,126,6,142,44,Census Tract 1303
2000,25025130402,4078,63,10,133,11,155,57,Census Tract 1304.02
2000,25025130404,1654,500,13,251,7,123,81,Census Tract 1304.04
2000,25025130406,3085,933,25,467,13,228,151,Census Tract 1304.06
2000,25025140102,2485,981,27,415,5,73,136,Census Tract 1401.02
2000,25025140105,1855,881,18,699,6,73,120,Census Tract 1401.05
2000,25025140106,997,769,19,477,9,70,69,Census Tract 1401.06
2000,25025140107,1047,808,20,502,9,74,72,Census Tract 1401.07
2000,25025140201,1487,289,4,171,0,38,29,Census Tract 1402.01
2000,25025140202,3575,1162,7,543,9,92,105,Census Tract 1402.02
2000,25025140300,1911,2953,30,988,14,72,246,Census Tract 1403
2000,25025140400,1085,5644,36,839,29,62,283,Census Tract 1404
2000,25025980101,,,,,,,,Census Tract 9801.01
2000,25025980300,,,,,,,,Census Tract 9803
2000,25025980700,,,,,,,,Census Tract 9807
2000,25025980900,,,,,,,,Census Tract 9809
2000,25025981000,,,,,,,,Census Tract 9810
2000,25025981100,,,,,,,,Census Tract 9811
2000,25025981201,,,,,,,,Census Tract 9812.01
2000,25025981202,,,,,,,,Census Tract 9812.02
2000,25025981300,,,,,,,,Census Tract 9813
2000,25025981501,,,,,,,,Census Tract 9815.01
2000,25025981502,,,,,,,,Census Tract 9815.02
2000,25025981600,,,,,,,,Census Tract 9816
2000,25025981700,,,,,,,,Census Tract 9817
2000,25025981800,,,,,,,,Census Tract 9818
2000,25025981900,,,,,,,,Census Tract 9819
2010,25025000101,1081,107,108,268,1,202,67,Census Tract 1.01
2010,25025000102,1427,142,142,353,2,266,88,Census Tract 1.02
2010,25025000201,2728,244,70,407,5,324,76,Census Tract 2.01
2010,25025000202,2370,273,50,596,12,525,59,Census Tract 2.02
2010,25025000301,2050,124,24,190,0,295,57,Census Tract 3.01
2010,25025000302,2295,89,30,229,2,449,48,Census Tract 3.02
2010,25025000401,4089,132,30,287,2,1033,99,Census Tract 4.01
2010,25025000402,2734,69,28,189,0,545,83,Census Tract 4.02
2010,25025000502,4719,268,16,446,6,706,142,Census Tract 5.02
2010,25025000503,1739,55,11,96,2,264,44,Census Tract 5.03
2010,25025000505,1694,74,5,139,2,237,36,Census Tract 5.05
2010,25025000506,2168,94,6,179,2,303,46,Census Tract 5.06
2010,25025000601,2480,82,94,288,2,540,85,Census Tract 6.01
2010,25025000603,756,150,10,227,1,225,37,Census Tract 6.03
2010,25025000604,1381,274,18,414,2,412,67,Census Tract 6.04
2010,25025000701,3050,179,42,333,4,732,106,Census Tract 7.01
2010,25025000703,1708,85,57,182,3,663,93,Census Tract 7.03
2010,25025000704,2873,288,73,575,3,878,111,Census Tract 7.04
2010,25025000804,2000,148,117,683,3,731,110,Census Tract 8.04
2010,25025000805,2292,170,133,783,3,837,126,Census Tract 8.05
2010,25025000806,1855,181,12,271,4,660,120,Census Tract 8.06
2010,25025000807,2080,203,13,305,4,741,135,Census Tract 8.07
2010,25025010103,2574,130,21,347,4,1328,165,Census Tract 101.03
2010,25025010104,3140,128,14,409,8,967,138,Census Tract 101.04
2010,25025010204,2134,90,7,178,3,669,92,Census Tract 102.04
2010,25025010205,2545,196,15,402,8,650,117,Census Tract 102.05
2010,25025010206,1060,82,6,167,3,270,49,Census Tract 102.06
2010,25025010300,3381,377,19,457,3,481,143,Census Tract 103
2010,25025010403,1686,295,10,293,10,628,81,Census Tract 104.03
2010,25025010404,4068,259,23,386,4,940,137,Census Tract 104.04
2010,25025010405,3767,426,15,435,10,719,150,Census Tract 104.05
2010,25025010408,1014,50,1,133,2,207,19,Census Tract 104.08
2010,25025010500,1970,308,12,291,4,406,53,Census Tract 105
2010,25025010600,2159,134,6,156,2,361,40,Census Tract 106
2010,25025010701,2009,57,14,136,2,211,49,Census Tract 107.01
2010,25025010702,2080,53,3,102,2,123,37,Census Tract 107.02
2010,25025010801,2336,62,5,139,3,186,52,Census Tract 108.01
2010,25025010802,2542,47,15,119,0,277,59,Census Tract 108.02
2010,25025020101,3782,26,19,139,1,187,39,Census Tract 201.01
2010,25025020200,3039,121,10,174,3,236,66,Census Tract 202
2010,25025020301,1403,51,4,108,2,416,39,Census Tract 203.01
2010,25025020302,1011,31,3,61,1,60,14,Census Tract 203.02
2010,25025020304,258,71,1,47,1,42,9,Census Tract 203.04
2010,25025020305,1789,493,7,326,5,288,63,Census Tract 203.05
2010,25025030100,1818,19,5,68,0,32,12,Census Tract 301
2010,25025030200,1523,8,6,69,6,37,16,Census Tract 302
2010,25025030301,1014,64,5,61,3,73,20,Census Tract 303.01
2010,25025030302,1722,108,8,103,5,124,34,Census Tract 303.02
2010,25025030400,3505,91,12,153,9,164,46,Census Tract 304
2010,25025030500,2294,13,7,93,0,107,24,Census Tract 305
2010,25025040100,2052,11,1,41,2,46,15,Census Tract 401
2010,25025040200,861,224,15,351,2,130,23,Census Tract 402
2010,25025040300,3169,138,1,384,1,146,43,Census Tract 403
2010,25025040401,2002,50,5,144,4,204,30,Census Tract 404.01
2010,25025040600,2235,36,5,58,0,90,20,Census Tract 406
2010,25025040801,2139,305,35,613,9,728,71,Census Tract 408.01
2010,25025050101,1428,132,29,3140,11,287,88,Census Tract 501.01
2010,25025050200,1353,135,96,3427,8,130,82,Census Tract 502
2010,25025050300,650,231,40,1028,4,236,62,Census Tract 503
2010,25025050400,935,66,52,1204,5,63,47,Census Tract 504
2010,25025050500,918,39,43,1053,3,71,42,Census Tract 505
2010,25025050600,523,40,44,1374,5,45,32,Census Tract 506
2010,25025050700,1225,82,154,2906,5,86,46,Census Tract 507
2010,25025050901,1215,70,50,2704,3,86,37,Census Tract 509.01
2010,25025051000,2216,98,27,1572,7,122,47,Census Tract 510
2010,25025051101,3189,328,70,2175,13,229,89,Census Tract 511.01
2010,25025051200,1399,61,50,836,5,58,46,Census Tract 512
2010,25025060101,3115,18,1,44,4,15,19,Census Tract 601.01
2010,25025060200,1884,3,0,13,0,7,9,Census Tract 602
2010,25025060301,2969,20,8,28,1,28,22,Census Tract 603.01
