YEAR,GEOID,zero_nine,ten_nineteen,twenty_thirtyfour,thirtyfive_fiftyfour,fiftyfive_sixtyfour,sixtyfive_more,NAME
1990,25025080401,653,488,756,622,178,198,Census Tract 804.01
1990,25025080500,627,496,782,745,219,298,Census Tract 805
1990,25025080601,301,272,501,344,117,166,Census Tract 806.01
1990,25025080801,761,1022,1310,578,150,141,Census Tract 808.01
1990,25025080900,241,312,1670,714,166,248,Census Tract 809
1990,25025081001,558,435,1945,1147,305,501,Census Tract 810.01
1990,25025081101,119,98,462,244,55,256,Census Tract 811.01
1990,25025081102,261,217,943,506,114,509,Census Tract 811.02
1990,25025081200,716,644,930,683,171,146,Census Tract 812
1990,25025081301,315,332,437,405,127,230,Census Tract 813.01
1990,25025081302,440,464,611,566,178,322,Census Tract 813.02
1990,25025081400,440,367,807,642,143,162,Census Tract 814
1990,25025081500,402,382,576,534,183,322,Census Tract 815
1990,25025081700,576,564,956,892,345,380,Census Tract 817
1990,25025081800,436,424,800,717,260,277,Census Tract 818
1990,25025081900,599,488,848,771,243,343,Census Tract 819
1990,25025082000,424,380,786,808,301,489,Census Tract 820
1990,25025082100,919,712,1209,1074,310,404,Census Tract 821
1990,25025090100,766,659,1210,976,342,387,Census Tract 901
1990,25025090200,444,357,531,411,121,145,Census Tract 902
1990,25025090300,612,518,889,600,155,188,Census Tract 903
1990,25025090400,579,507,735,587,194,233,Census Tract 904
1990,25025090600,454,380,530,381,86,168,Census Tract 906
1990,25025090700,504,456,1178,1001,348,705,Census Tract 907
1990,25025090901,292,329,977,320,103,91,Census Tract 909.01
1990,25025091001,363,264,885,638,205,456,Census Tract 910.01
1990,25025091100,691,573,1605,1039,353,461,Census Tract 911
1990,25025091200,553,439,1025,739,191,347,Census Tract 912
1990,25025091300,527,528,671,531,148,182,Census Tract 913
1990,25025091400,369,347,638,507,165,161,Census Tract 914
1990,25025091500,872,720,1317,969,278,364,Census Tract 915
1990,25025091600,463,321,895,621,174,278,Census Tract 916
1990,25025091700,724,620,977,694,171,129,Census Tract 917
1990,25025091800,773,676,1053,746,207,193,Census Tract 918
1990,25025091900,793,710,1102,922,297,192,Census Tract 919
1990,25025092000,892,887,1453,1186,291,255,Census Tract 920
1990,25025092101,828,690,1873,1321,462,664,Census Tract 921.01
1990,25025092200,459,443,969,882,245,284,Census Tract 922
1990,25025092300,619,590,952,760,217,206,Census Tract 923
1990,25025092400,1147,989,1505,1298,359,321,Census Tract 924
1990,25025100100,930,879,1248,1081,274,288,Census Tract 1001
1990,25025100200,577,429,803,665,134,111,Census Tract 1002
1990,25025100300,637,627,992,992,235,148,Census Tract 1003
1990,25025100400,915,799,1386,1341,356,462,Census Tract 1004
1990,25025100500,1099,902,1808,1506,363,493,Census Tract 1005
1990,25025100601,699,564,1781,1142,410,609,Census Tract 1006.01
1990,25025100603,194,169,604,372,208,460,Census Tract 1006.03
1990,25025100700,491,447,1285,1015,474,939,Census Tract 1007
1990,25025100800,590,440,1519,1232,513,981,Census Tract 1008
1990,25025100900,536,486,1083,1038,326,557,Census Tract 1009
1990,25025101001,922,885,1613,1749,470,412,Census Tract 1010.01
1990,25025101002,824,823,1398,1551,431,456,Census Tract 1010.02
1990,25025101101,588,639,940,937,241,216,Census Tract 1011.01
1990,25025101102,942,864,1285,1272,282,207,Census Tract 1011.02
1990,25025110104,323,224,683,472,130,243,Census Tract 1101.04
1990,25025110105,372,259,781,538,146,262,Census Tract 1101.05
1990,25025110106,217,151,454,313,85,152,Census Tract 1101.06
1990,25025110201,285,173,562,395,168,225,Census Tract 1102.01
1990,25025110301,290,189,647,537,197,343,Census Tract 1103.01
1990,25025110401,627,387,1202,788,243,313,Census Tract 1104.01
1990,25025110403,530,391,1253,964,352,658,Census Tract 1104.03
1990,25025110501,408,303,1069,791,321,517,Census Tract 1105.01
1990,25025110502,468,333,1207,822,321,632,Census Tract 1105.02
1990,25025110601,255,198,500,593,295,626,Census Tract 1106.01
1990,25025110607,578,388,1610,1153,451,1416,Census Tract 1106.07
1990,25025120103,147,152,493,441,135,253,Census Tract 1201.03
1990,25025120104,220,227,738,659,202,378,Census Tract 1201.04
1990,25025120105,237,245,796,711,218,407,Census Tract 1201.05
1990,25025120201,552,407,1397,1009,198,320,Census Tract 1202.01
1990,25025120301,945,742,1528,1275,336,399,Census Tract 1203.01
1990,25025120400,519,350,2219,1555,295,755,Census Tract 1204
1990,25025120500,492,382,818,598,133,120,Census Tract 1205
1990,25025120600,249,198,1045,652,126,191,Census Tract 1206
1990,25025120700,232,163,821,485,148,307,Census Tract 1207
1990,25025130101,544,372,1714,1340,552,1455,Census Tract 1301.01
1990,25025130200,535,450,1369,1191,456,937,Census Tract 1302
1990,25025130300,546,398,1196,1196,462,849,Census Tract 1303
1990,25025130402,456,375,1469,1128,567,908,Census Tract 1304.02
1990,25025130404,246,174,684,504,251,645,Census Tract 1304.04
1990,25025130406,420,296,1166,860,427,1100,Census Tract 1304.06
1990,25025140102,583,413,1144,910,413,567,Census Tract 1401.02
1990,25025140105,521,375,918,699,332,528,Census Tract 1401.05
1990,25025140106,337,242,593,452,215,341,Census Tract 1401.06
1990,25025140107,384,276,676,515,245,389,Census Tract 1401.07
1990,25025140201,253,187,583,441,205,380,Census Tract 1402.01
1990,25025140202,666,492,1536,1163,540,1001,Census Tract 1402.02
1990,25025140300,741,639,1424,1275,432,896,Census Tract 1403
1990,25025140400,1080,1102,1912,2145,591,893,Census Tract 1404
1990,25025980101,,,,,,,Census Tract 9801.01
1990,25025980300,,,,,,,Census Tract 9803
1990,25025980700,,,,,,,Census Tract 9807
1990,25025980900,,,,,,,Census Tract 9809
1990,25025981000,,,,,,,Census Tract 9810
1990,25025981100,,,,,,,Census Tract 9811
1990,25025981201,,,,,,,Census Tract 9812.01
1990,25025981202,,,,,,,Census Tract 9812.02
1990,25025981300,,,,,,,Census Tract 9813
1990,25025981501,,,,,,,Census Tract 9815.01
1990,25025981502,,,,,,,Census Tract 9815.02
1990,25025981600,,,,,,,Census Tract 9816
1990,25025981700,,,,,,,Census Tract 9817
1990,25025981800,,,,,,,Census Tract 9818
1990,25025981900,,,,,,,Census Tract 9819
2000,25025000101,152,120,781,430,106,195,Census Tract 1.01
2000,25025000102,187,147,956,526,129,239,Census Tract 1.02
2000,25025000201,264,248,2008,833,182,352,Census Tract 2.01
2000,25025000202,437,383,1537,887,264,417,Census Tract 2.02
2000,25025000301,229,156,1241,638,237,422,Census Tract 3.01
2000,25025000302,168,155,1376,715,237,355,Census Tract 3.02
2000,25025000401,259,261,2919,854,247,1256,Census Tract 4.01
2000,25025000402,184,173,1947,717,225,318,Census Tract 4.02
2000,25025000502,82,91,2022,552,109,322,Census Tract 5.02
2000,25025000503,69,86,1688,387,91,259,Census Tract 5.03
2000,25025000505,54,68,1327,305,72,204,Census Tract 5.05
2000,25025000506,73,92,1803,414,98,277,Census Tract 5.06
2000,25025000601,214,159,1645,694,210,491,Census Tract 6.01
2000,25025000603,238,223,898,421,143,281,Census Tract 6.03
2000,25025000604,287,269,1081,507,173,339,Census Tract 6.04
2000,25025000701,154,203,3331,651,134,214,Census Tract 7.01
2000,25025000703,77,191,1812,305,70,61,Census Tract 7.03
2000,25025000704,155,383,3626,609,140,122,Census Tract 7.04
2000,25025000804,232,330,2135,577,126,156,Census Tract 8.04
2000,25025000805,288,410,2659,719,157,195,Census Tract 8.05
2000,25025000806,86,799,710,106,37,38,Census Tract 8.06
2000,25025000807,86,794,705,106,36,37,Census Tract 8.07
2000,25025010103,4,2325,1476,74,19,40,Census Tract 101.03
2000,25025010104,48,1013,2942,521,146,334,Census Tract 101.04
2000,25025010204,25,232,2090,204,45,39,Census Tract 102.04
2000,25025010205,49,126,1656,408,77,172,Census Tract 102.05
2000,25025010206,33,94,1088,267,51,114,Census Tract 102.06
2000,25025010300,244,1542,1772,220,57,73,Census Tract 103
2000,25025010403,46,659,1741,269,75,137,Census Tract 104.03
2000,25025010404,101,1445,3817,591,165,300,Census Tract 104.04
2000,25025010405,90,1178,1699,346,128,289,Census Tract 104.05
2000,25025010408,27,69,910,224,42,95,Census Tract 104.08
2000,25025010500,67,431,1662,519,130,252,Census Tract 105
2000,25025010600,77,31,975,610,260,453,Census Tract 106
2000,25025010701,76,131,1012,686,233,151,Census Tract 107.01
2000,25025010702,88,150,1157,785,266,172,Census Tract 107.02
2000,25025010801,92,320,1435,828,274,229,Census Tract 108.01
2000,25025010802,91,315,1412,815,269,225,Census Tract 108.02
2000,25025020101,205,139,1543,1282,570,418,Census Tract 201.01
2000,25025020200,106,92,2233,686,222,215,Census Tract 202
2000,25025020301,96,64,716,580,184,258,Census Tract 203.01
2000,25025020302,65,43,461,391,124,176,Census Tract 203.02
2000,25025020304,7,5,51,43,14,19,Census Tract 203.04
2000,25025020305,137,90,977,829,262,372,Census Tract 203.05
2000,25025030100,51,37,1117,374,108,276,Census Tract 301
2000,25025030200,34,25,864,284,73,254,Census Tract 302
2000,25025030301,60,26,329,393,151,197,Census Tract 303.01
2000,25025030302,71,31,392,467,180,234,Census Tract 303.02
2000,25025030400,132,66,1702,946,310,512,Census Tract 304
2000,25025030500,94,60,1133,619,217,198,Census Tract 305
2000,25025040100,106,78,667,567,140,285,Census Tract 401
2000,25025040200,329,231,425,387,102,178,Census Tract 402
2000,25025040300,406,310,1486,1024,273,346,Census Tract 403
2000,25025040401,157,222,704,546,202,239,Census Tract 404.01
2000,25025040600,136,144,754,665,179,253,Census Tract 406
2000,25025040801,527,428,1007,1028,322,342,Census Tract 408.01
2000,25025050101,701,593,1298,1216,334,445,Census Tract 501.01
2000,25025050200,759,650,1527,1299,255,407,Census Tract 502
2000,25025050300,505,391,554,504,128,225,Census Tract 503
2000,25025050400,304,279,833,679,141,289,Census Tract 504
2000,25025050500,263,206,662,493,93,180,Census Tract 505
2000,25025050600,257,211,759,549,101,204,Census Tract 506
2000,25025050700,573,474,1424,1009,191,371,Census Tract 507
2000,25025050901,497,469,1131,1018,208,374,Census Tract 509.01
2000,25025051000,393,484,806,1123,359,749,Census Tract 510
2000,25025051101,773,740,1250,1566,463,1005,Census Tract 511.01
2000,25025051200,321,253,673,769,206,447,Census Tract 512
2000,25025060101,216,260,899,893,269,472,Census Tract 601.01
2000,25025060200,191,157,700,530,177,299,Census Tract 602
2000,25025060301,195,248,932,911,271,520,Census Tract 603.01
2000,25025060400,344,337,1507,1323,360,1075,Census Tract 604
2000,25025060501,264,266,1229,958,283,326,Census Tract 605.01
2000,25025060601,61,76,391,342,72,104,Census Tract 606.01
2000,25025060602,4,5,25,22,5,6,Census Tract 606.02
2000,25025060604,17,21,108,95,20,29,Census Tract 606.04
2000,25025060700,295,308,269,317,100,95,Census Tract 607
2000,25025060800,341,331,1359,1046,255,394,Census Tract 608
2000,25025061000,593,452,736,795,240,248,Census Tract 610
2000,25025061101,446,248,471,501,169,211,Census Tract 611.01
2000,25025061201,107,99,510,431,132,171,Census Tract 612.01
2000,25025061203,28,26,133,113,34,45,Census Tract 612.03
2000,25025061204,6,5,27,22,7,9,Census Tract 612.04
2000,25025070102,56,214,548,404,117,307,Census Tract 701.02
2000,25025070104,27,88,246,194,59,139,Census Tract 701.04
2000,25025070201,136,371,531,419,135,417,Census Tract 702.01
2000,25025070202,177,516,867,670,208,615,Census Tract 702.02
2000,25025070301,63,44,767,744,198,261,Census Tract 703.01
2000,25025070302,45,32,544,527,141,185,Census Tract 703.02
2000,25025070402,249,291,225,469,169,429,Census Tract 704.02
2000,25025070501,166,150,670,677,154,144,Census Tract 705.01
2000,25025070502,294,267,1186,1199,273,255,Census Tract 705.02
2000,25025070600,102,60,790,843,242,151,Census Tract 706
2000,25025070700,182,222,788,717,194,111,Census Tract 707
2000,25025070801,52,45,495,269,73,77,Census Tract 708.01
2000,25025070802,132,114,1270,690,186,197,Census Tract 708.02
2000,25025070901,79,88,355,269,68,60,Census Tract 709.01
2000,25025070902,166,185,749,567,142,125,Census Tract 709.02
2000,25025071101,171,151,1365,906,208,319,Census Tract 711.01
2000,25025071201,104,118,283,463,200,176,Census Tract 712.01
2000,25025080100,282,455,1293,1042,141,168,Census Tract 801
2000,25025080300,343,312,346,464,109,108,Census Tract 803
2000,25025080401,419,400,484,553,150,162,Census Tract 804.01
2000,25025080500,504,399,539,603,194,193,Census Tract 805
2000,25025080601,330,428,718,503,124,197,Census Tract 806.01
2000,25025080801,231,770,1011,352,111,128,Census Tract 808.01
2000,25025080900,192,281,2031,643,213,204,Census Tract 809
2000,25025081001,443,530,1979,1106,369,516,Census Tract 810.01
2000,25025081101,78,82,418,275,75,223,Census Tract 811.01
2000,25025081102,175,185,944,623,171,505,Census Tract 811.02
2000,25025081200,590,587,762,665,182,156,Census Tract 812
2000,25025081301,290,303,420,495,138,211,Census Tract 813.01
2000,25025081302,356,373,517,610,170,259,Census Tract 813.02
2000,25025081400,389,362,647,769,203,161,Census Tract 814
2000,25025081500,226,248,346,488,122,211,Census Tract 815
2000,25025081700,609,705,708,943,350,407,Census Tract 817
2000,25025081800,471,470,645,820,177,280,Census Tract 818
2000,25025081900,564,545,638,901,224,334,Census Tract 819
2000,25025082000,476,422,537,776,267,328,Census Tract 820
2000,25025082100,800,760,961,1067,305,358,Census Tract 821
2000,25025090100,864,846,978,1156,337,407,Census Tract 901
2000,25025090200,499,381,469,404,114,129,Census Tract 902
2000,25025090300,719,621,696,771,139,184,Census Tract 903
2000,25025090400,645,647,685,816,196,266,Census Tract 904
2000,25025090600,345,424,495,534,158,167,Census Tract 906
2000,25025090700,431,556,1310,1285,394,542,Census Tract 907
2000,25025090901,383,525,1505,517,126,134,Census Tract 909.01
2000,25025091001,340,314,693,831,220,374,Census Tract 910.01
2000,25025091100,637,749,1453,1430,389,428,Census Tract 911
2000,25025091200,503,636,883,983,202,251,Census Tract 912
2000,25025091300,437,500,568,612,113,179,Census Tract 913
2000,25025091400,395,407,552,744,182,160,Census Tract 914
2000,25025091500,869,920,1149,1221,272,364,Census Tract 915
2000,25025091600,601,647,901,890,199,210,Census Tract 916
2000,25025091700,582,724,821,893,169,158,Census Tract 917
2000,25025091800,704,708,820,881,238,196,Census Tract 918
2000,25025091900,676,771,787,958,274,218,Census Tract 919
2000,25025092000,880,1070,1316,1332,386,363,Census Tract 920
2000,25025092101,1025,1003,1800,1914,532,585,Census Tract 921.01
2000,25025092200,556,534,884,1135,281,281,Census Tract 922
2000,25025092300,593,583,708,756,243,196,Census Tract 923
2000,25025092400,1412,1267,1476,1518,424,373,Census Tract 924
2000,25025100100,1131,1047,1186,1318,399,349,Census Tract 1001
2000,25025100200,470,564,599,692,192,146,Census Tract 1002
2000,25025100300,676,667,832,955,321,210,Census Tract 1003
2000,25025100400,758,826,1204,1548,477,415,Census Tract 1004
2000,25025100500,1013,1146,1610,1818,500,469,Census Tract 1005
2000,25025100601,792,801,1683,1494,388,508,Census Tract 1006.01
2000,25025100603,178,171,460,496,165,471,Census Tract 1006.03
2000,25025100700,511,411,1113,1170,344,835,Census Tract 1007
2000,25025100800,614,566,1342,1700,489,801,Census Tract 1008
2000,25025100900,578,636,995,1294,375,372,Census Tract 1009
2000,25025101001,924,934,1306,1845,594,569,Census Tract 1010.01
2000,25025101002,928,821,1169,1482,558,447,Census Tract 1010.02
2000,25025101101,606,580,751,862,269,277,Census Tract 1011.01
2000,25025101102,892,888,1156,1270,400,336,Census Tract 1011.02
2000,25025110104,298,364,648,701,138,191,Census Tract 1101.04
2000,25025110105,323,399,699,752,147,188,Census Tract 1101.05
2000,25025110106,175,217,380,409,80,102,Census Tract 1101.06
2000,25025110201,278,329,452,602,158,186,Census Tract 1102.01
2000,25025110301,327,324,525,851,193,250,Census Tract 1103.01
2000,25025110401,597,621,825,1167,236,310,Census Tract 1104.01
2000,25025110403,532,579,1008,1419,332,539,Census Tract 1104.03
2000,25025110501,386,309,851,1044,253,442,Census Tract 1105.01
2000,25025110502,471,493,1015,1218,265,533,Census Tract 1105.02
2000,25025110601,327,246,371,794,231,676,Census Tract 1106.01
2000,25025110607,543,429,1293,1632,373,1297,Census Tract 1106.07
2000,25025120103,139,102,237,536,161,267,Census Tract 1201.03
2000,25025120104,244,194,829,782,139,186,Census Tract 1201.04
2000,25025120105,209,154,364,804,240,396,Census Tract 1201.05
2000,25025120201,351,327,1236,1106,227,248,Census Tract 1202.01
2000,25025120301,708,757,1370,1455,325,271,Census Tract 1203.01
2000,25025120400,417,362,1887,1967,356,596,Census Tract 1204
2000,25025120500,351,424,733,696,138,138,Census Tract 1205
2000,25025120600,182,166,1004,773,108,135,Census Tract 1206
2000,25025120700,204,170,806,587,126,227,Census Tract 1207
2000,25025130101,571,356,1016,1511,475,1112,Census Tract 1301.01
2000,25025130200,538,457,988,1477,431,798,Census Tract 1302
2000,25025130300,485,469,766,1448,397,775,Census Tract 1303
2000,25025130402,436,323,961,1364,473,950,Census Tract 1304.02
2000,25025130404,410,241,578,682,201,517,Census Tract 1304.04
2000,25025130406,764,450,1077,1272,376,963,Census Tract 1304.06
2000,25025140102,592,559,802,1276,346,547,Census Tract 1401.02
2000,25025140105,526,556,726,1134,242,469,Census Tract 1401.05
2000,25025140106,418,368,457,669,171,327,Census Tract 1401.06
2000,25025140107,439,387,480,703,180,343,Census Tract 1401.07
2000,25025140201,238,205,514,598,172,291,Census Tract 1402.01
2000,25025140202,785,679,1096,1633,436,864,Census Tract 1402.02
2000,25025140300,909,933,1304,1850,440,778,Census Tract 1403
2000,25025140400,1123,1250,1537,2418,806,844,Census Tract 1404
2000,25025980101,,,,,,,Census Tract 9801.01
2000,25025980300,,,,,,,Census Tract 9803
2000,25025980700,,,,,,,Census Tract 9807
2000,25025980900,,,,,,,Census Tract 9809
2000,25025981000,,,,,,,Census Tract 9810
2000,25025981100,,,,,,,Census Tract 9811
2000,25025981201,,,,,,,Census Tract 9812.01
2000,25025981202,,,,,,,Census Tract 9812.02
2000,25025981300,,,,,,,Census Tract 9813
2000,25025981501,,,,,,,Census Tract 9815.01
2000,25025981502,,,,,,,Census Tract 9815.02
2000,25025981600,,,,,,,Census Tract 9816
2000,25025981700,,,,,,,Census Tract 9817
2000,25025981800,,,,,,,Census Tract 9818
2000,25025981900,,,,,,,Census Tract 9819
2010,25025000101,157,125,882,386,133,150,Census Tract 1.01
2010,25025000102,208,164,1165,510,175,199,Census Tract 1.02
2010,25025000201,294,184,2106,733,273,264,Census Tract 2.01
2010,25025000202,387,357,1624,874,303,340,Census Tract 2.02
2010,25025000301,165,130,1268,641,205,331,Census Tract 3.01
2010,25025000302,166,244,1516,575,306,335,Census Tract 3.02
2010,25025000401,269,197,3029,697,299,1181,Census Tract 4.01
2010,25025000402,240,186,2195,537,232,258,Census Tract 4.02
2010,25025000502,63,855,4374,505,213,293,Census Tract 5.02
2010,25025000503,42,23,1553,339,113,141,Census Tract 5.03
2010,25025000505,52,48,1354,278,101,353,Census Tract 5.05
2010,25025000506,67,61,1734,356,129,452,Census Tract 5.06
2010,25025000601,192,146,1893,658,252,430,Census Tract 6.01
2010,25025000603,94,105,685,248,103,170,Census Tract 6.03
2010,25025000604,172,193,1252,454,189,310,Census Tract 6.04
2010,25025000701,100,150,3263,584,181,168,Census Tract 7.01
2010,25025000703,44,195,2214,226,69,43,Census Tract 7.03
2010,25025000704,164,196,3359,692,225,165,Census Tract 7.04
2010,25025000804,200,295,2380,582,182,153,Census Tract 8.04
2010,25025000805,229,337,2727,667,209,175,Census Tract 8.05
2010,25025000806,59,1113,1777,73,39,42,Census Tract 8.06
2010,25025000807,67,1248,1994,82,44,47,Census Tract 8.07
2010,25025010103,5,2562,1896,62,18,26,Census Tract 101.03
2010,25025010104,81,903,2805,489,180,346,Census Tract 101.04
2010,25025010204,21,337,2522,182,69,42,Census Tract 102.04
2010,25025010205,84,211,2706,536,150,245,Census Tract 102.05
2010,25025010206,35,88,1127,223,62,102,Census Tract 102.06
2010,25025010300,56,2255,2291,145,63,51,Census Tract 103
2010,25025010403,69,151,1796,426,203,358,Census Tract 104.03
2010,25025010404,50,2123,3230,232,81,101,Census Tract 104.04
2010,25025010405,74,1482,3225,286,145,310,Census Tract 104.05
2010,25025010408,31,53,1083,182,45,32,Census Tract 104.08
2010,25025010500,80,397,1651,387,163,366,Census Tract 105
2010,25025010600,159,37,1172,691,329,470,Census Tract 106
2010,25025010701,79,247,1238,533,218,163,Census Tract 107.01
2010,25025010702,119,151,940,586,316,288,Census Tract 107.02
2010,25025010801,131,207,1029,667,359,390,Census Tract 108.01
2010,25025010802,145,110,1471,729,304,300,Census Tract 108.02
2010,25025020101,340,152,1516,1035,559,591,Census Tract 201.01
2010,25025020200,113,102,2360,558,241,275,Census Tract 202
2010,25025020301,104,111,877,409,178,344,Census Tract 203.01
2010,25025020302,40,30,714,223,105,69,Census Tract 203.02
2010,25025020304,21,21,178,124,41,44,Census Tract 203.04
2010,25025020305,145,148,1231,856,284,307,Census Tract 203.05
2010,25025030100,41,42,1193,310,126,242,Census Tract 301
2010,25025030200,45,43,1010,294,89,184,Census Tract 302
2010,25025030301,55,85,374,327,185,213,Census Tract 303.01
2010,25025030302,93,145,635,555,313,362,Census Tract 303.02
2010,25025030400,137,167,1978,836,378,483,Census Tract 304
2010,25025030500,88,76,1344,500,259,271,Census Tract 305
2010,25025040100,177,70,746,638,245,292,Census Tract 401
2010,25025040200,291,184,409,412,145,165,Census Tract 402
2010,25025040300,488,180,1468,1133,323,290,Census Tract 403
2010,25025040401,247,197,721,724,233,317,Census Tract 404.01
2010,25025040600,161,94,1009,693,244,243,Census Tract 406
2010,25025040801,442,383,1141,1068,489,377,Census Tract 408.01
2010,25025050101,836,665,1486,1402,355,371,Census Tract 501.01
2010,25025050200,855,604,1719,1402,309,342,Census Tract 502
2010,25025050300,286,299,595,536,214,321,Census Tract 503
2010,25025050400,274,181,834,687,173,223,Census Tract 504
2010,25025050500,274,167,758,705,141,127,Census Tract 505
2010,25025050600,277,210,656,643,126,151,Census Tract 506
2010,25025050700,652,447,1611,1335,231,228,Census Tract 507
2010,25025050901,626,490,1381,1186,238,244,Census Tract 509.01
2010,25025051000,472,470,1047,1128,421,551,Census Tract 510
2010,25025051101,742,772,1552,1737,541,749,Census Tract 511.01
2010,25025051200,260,204,838,717,211,225,Census Tract 512
2010,25025060101,194,131,1335,779,337,440,Census Tract 601.01
2010,25025060200,129,97,845,457,175,213,Census Tract 602
2010,25025060301,151,144,1317,692,341,431,Census Tract 603.01
2010,25025060400,230,246,1986,1121,468,853,Census Tract 604
2010,25025060501,178,163,1859,829,278,264,Census Tract 605.01
2010,25025060601,45,25,675,304,91,72,Census Tract 606.01
2010,25025060602,2,1,37,17,5,4,Census Tract 606.02
2010,25025060603,26,14,391,176,53,42,Census Tract 606.03
2010,25025060604,14,8,210,95,28,22,Census Tract 606.04
2010,25025060700,359,463,357,447,156,111,Census Tract 607
2010,25025060800,206,195,2007,950,312,294,Census Tract 608
2010,25025061000,498,453,931,754,288,174,Census Tract 610
2010,25025061101,422,357,463,602,217,171,Census Tract 611.01
2010,25025061201,88,56,662,488,152,92,Census Tract 612.01
2010,25025061203,67,42,501,369,115,70,Census Tract 612.03
2010,25025061204,31,20,231,170,53,32,Census Tract 612.04
2010,25025070102,132,381,1045,664,266,349,Census Tract 701.02
2010,25025070104,74,214,587,373,149,196,Census Tract 701.04
2010,25025070201,114,721,726,471,235,358,Census Tract 702.01
2010,25025070202,181,909,1259,810,370,534,Census Tract 702.02
2010,25025070301,104,53,760,599,271,325,Census Tract 703.01
2010,25025070302,88,45,647,510,231,276,Census Tract 703.02
2010,25025070402,136,279,262,419,188,439,Census Tract 704.02
2010,25025070501,185,126,655,685,231,201,Census Tract 705.01
2010,25025070502,301,204,1061,1110,375,326,Census Tract 705.02
2010,25025070600,175,66,780,729,277,213,Census Tract 706
2010,25025070700,186,151,860,663,289,212,Census Tract 707
2010,25025070801,70,45,508,299,85,77,Census Tract 708.01
2010,25025070802,170,110,1229,723,205,186,Census Tract 708.02
2010,25025070901,131,96,430,316,86,112,Census Tract 709.01
2010,25025070902,242,177,792,581,159,207,Census Tract 709.02
2010,25025071101,204,124,1601,1102,346,376,Census Tract 711.01
2010,25025071201,352,257,765,1104,333,320,Census Tract 712.01
2010,25025080100,231,341,1249,1090,252,187,Census Tract 801
2010,25025080300,272,330,416,437,168,146,Census Tract 803
2010,25025080401,423,356,663,660,307,301,Census Tract 804.01
2010,25025080500,541,505,763,750,278,259,Census Tract 805
2010,25025080601,245,1495,1794,474,171,92,Census Tract 806.01
2010,25025080801,326,1348,1206,605,213,187,Census Tract 808.01
2010,25025080900,126,287,2633,457,234,271,Census Tract 809
2010,25025081001,389,450,2208,881,366,596,Census Tract 810.01
2010,25025081101,47,65,458,167,74,173,Census Tract 811.01
2010,25025081102,147,204,1448,529,234,545,Census Tract 811.02
2010,25025081200,584,574,819,743,265,280,Census Tract 812
2010,25025081301,280,326,409,498,223,279,Census Tract 813.01
2010,25025081302,382,444,558,678,303,380,Census Tract 813.02
2010,25025081400,296,298,996,762,314,337,Census Tract 814
2010,25025081500,233,345,460,678,224,194,Census Tract 815
2010,25025081700,532,666,781,985,393,463,Census Tract 817
2010,25025081800,440,417,688,793,317,243,Census Tract 818
2010,25025081900,406,546,621,896,318,328,Census Tract 819
2010,25025082000,362,443,573,766,333,338,Census Tract 820
2010,25025082100,902,881,1105,1185,497,455,Census Tract 821
2010,25025090100,730,765,1044,1160,467,405,Census Tract 901
2010,25025090200,415,450,499,525,175,169,Census Tract 902
2010,25025090300,609,599,758,768,243,202,Census Tract 903
2010,25025090400,601,718,836,926,303,275,Census Tract 904
2010,25025090600,329,418,529,610,232,230,Census Tract 906
2010,25025090700,333,399,1337,1168,511,527,Census Tract 907
2010,25025090901,318,612,1906,542,175,177,Census Tract 909.01
2010,25025091001,247,264,772,805,323,331,Census Tract 910.01
2010,25025091100,514,541,1540,1416,446,404,Census Tract 911
2010,25025091200,470,375,895,899,346,249,Census Tract 912
2010,25025091300,344,477,658,625,210,185,Census Tract 913
2010,25025091400,380,439,628,807,275,212,Census Tract 914
2010,25025091500,640,718,1116,1116,408,372,Census Tract 915
2010,25025091600,468,476,812,860,277,245,Census Tract 916
2010,25025091700,480,545,771,807,280,186,Census Tract 917
2010,25025091800,525,651,788,874,297,317,Census Tract 918
2010,25025091900,595,726,847,1058,347,287,Census Tract 919
2010,25025092000,683,779,1203,1401,434,445,Census Tract 920
2010,25025092101,845,882,1482,1890,730,622,Census Tract 921.01
2010,25025092200,382,515,729,1007,417,299,Census Tract 922
2010,25025092300,437,495,646,806,251,258,Census Tract 923
2010,25025092400,848,985,1184,1323,510,427,Census Tract 924
2010,25025100100,985,1000,1194,1343,498,490,Census Tract 1001
2010,25025100200,428,512,623,721,289,214,Census Tract 1002
2010,25025100300,474,560,702,901,344,322,Census Tract 1003
2010,25025100400,611,696,1012,1353,640,553,Census Tract 1004
2010,25025100500,821,936,1344,1703,613,572,Census Tract 1005
2010,25025100601,636,637,1255,1602,527,497,Census Tract 1006.01
2010,25025100603,228,174,525,523,152,302,Census Tract 1006.03
2010,25025100700,522,423,965,1262,461,689,Census Tract 1007
2010,25025100800,577,579,1209,1676,720,785,Census Tract 1008
2010,25025100900,445,530,923,1207,555,412,Census Tract 1009
2010,25025101001,641,754,1064,1545,760,728,Census Tract 1010.01
2010,25025101002,627,724,951,1341,602,734,Census Tract 1010.02
2010,25025101101,492,552,729,879,353,336,Census Tract 1011.01
2010,25025101102,625,750,930,1202,430,459,Census Tract 1011.02
2010,25025110104,242,259,698,625,218,198,Census Tract 1101.04
2010,25025110105,206,226,607,530,183,155,Census Tract 1101.05
2010,25025110106,142,155,416,363,126,106,Census Tract 1101.06
2010,25025110201,286,269,455,577,267,197,Census Tract 1102.01
